name,folder,video_seq,traction,x_torse,y_torse,x_barre,y_barre,phase
im_598,images1,2,1,0.3931661370913609,0.6462164567840462,0.4266493037774365,0.30708927576112055,validation
im_3523,images1,7,1,0.4976040588543789,0.3307559125387887,0.4940395892516243,0.06994684507854047,validation
im_83,images13,26,1,0.0,0.0,0.0,0.0,validation
im_1921,only_not_hanging2,21,0,0.0,0.0,0.0,0.0,validation
im_229,images8,19,1,0.47429699288691923,0.39450045815693147,0.4707697137340941,0.1481916958707408,validation
im_3596,only_not_hanging2,21,0,0.0,0.0,0.0,0.0,validation
im_1701,images1,5,1,0.49801367123994467,0.2964522512271986,0.4966060455087119,0.07259872895629368,validation
im_366,images1,2,1,0.39955616095281915,0.6441532918839872,0.42408555694745,0.30601565120393637,validation
im_254,images2,10,1,0.4963575582471908,0.4603652485209233,0.5050437620394649,0.16713478880377797,testing
im_457,images13,26,1,0.0,0.0,0.0,0.0,validation
im_309,images6,17,1,0.47428523864272826,0.3678638781972142,0.4795926277975366,0.23445891770401547,validation
im_449,images8,19,1,0.47543798993104813,0.3878527580721114,0.4736057428284172,0.1531383454233694,validation
im_548,images1,2,1,0.3927543778377742,0.6397192714071253,0.4291658865009283,0.2992442916483672,validation
im_2593,only_not_hanging2,21,0,0.0,0.0,0.0,0.0,validation
im_1005,images1,3,1,0.4228759858242046,0.6403455805786918,0.42957376426263094,0.3105573682193561,validation
im_353,images13,26,1,0.0,0.0,0.0,0.0,validation
im_291,images11,24,1,0.0,0.0,0.0,0.0,validation
images (20),no_pull_up_google,28,0,0.0,0.0,0.0,0.0,validation
images (89),pull_up_google,27,1,0.0,0.0,0.0,0.0,validation
im_57,only_not_hanging2,21,0,0.0,0.0,0.0,0.0,validation
im_2281,only_not_hanging2,21,0,0.0,0.0,0.0,0.0,validation
im_219,images8,19,1,0.4775938581152066,0.3621102531883112,0.4703787754022809,0.15077273497100718,validation
im_450,images2,11,0,0.0,0.0,0.0,0.0,testing
im_2688,images1,6,0,0.0,0.0,0.0,0.0,validation
im_375,images2,10,1,0.49549199379565284,0.5183905324502117,0.5093833164564698,0.16149172892996527,testing
im_112,only_not_hanging2,21,0,0.0,0.0,0.0,0.0,validation
im_646,images2,12,1,0.5056349825675903,0.38960531003442395,0.5110336676373627,0.15986415322573289,testing
im_1514,only_not_hanging1,20,0,0.0,0.0,0.0,0.0,validation
im_428,images2,11,0,0.0,0.0,0.0,0.0,testing
im_483,images2,11,0,0.0,0.0,0.0,0.0,testing
téléchargement (24),pull_up_google,27,1,0.0,0.0,0.0,0.0,validation
im_2469,images1,6,0,0.0,0.0,0.0,0.0,validation
im_2047,images1,6,0,0.0,0.0,0.0,0.0,validation
im_74,images13,26,1,0.0,0.0,0.0,0.0,validation
téléchargement,pull_up_google,27,1,0.0,0.0,0.0,0.0,validation
im_194,images2,10,1,0.5050519047530518,0.4326718312125185,0.518121354041114,0.17173574482498177,testing
im_669,images1,2,1,0.4173815455301562,0.6339707470760296,0.4343381104043801,0.3078866456378989,validation
im_113,images11,24,1,0.0,0.0,0.0,0.0,validation
im_21,images3,14,1,0.4785306813907853,0.4278166948430252,0.4861270814693397,0.2375006788579905,validation
im_1133,only_not_hanging1,20,0,0.0,0.0,0.0,0.0,validation
im_164,images5,16,1,0.49009905281271837,0.514156842472985,0.48355364360249575,0.24243802492775376,validation
im_128,images2,10,1,0.5181044339802479,0.1942463811490577,0.5011561008499404,0.1630853296224247,testing
im_210,images2,10,1,0.5126140900894839,0.2265991227578001,0.513870144904095,0.1708071219799015,testing
im_1487,images1,5,1,0.4948086596328959,0.3714152313331191,0.5042934412938235,0.07206585714427417,validation
im_2680,images1,6,0,0.0,0.0,0.0,0.0,validation
images (85),pull_up_google,27,1,0.0,0.0,0.0,0.0,validation
im_376,images11,24,1,0.0,0.0,0.0,0.0,validation
images (62),no_pull_up_google,28,0,0.0,0.0,0.0,0.0,validation
im_399,images13,26,1,0.0,0.0,0.0,0.0,validation
im_671,images2,12,1,0.5071842538799186,0.24700958638103748,0.5117288197917238,0.16294586985197027,testing
im_2753,images1,6,0,0.0,0.0,0.0,0.0,validation
im_412,images13,26,1,0.0,0.0,0.0,0.0,validation
im_124,images6,17,1,0.473832670933315,0.4814195855787568,0.480068475455944,0.2399787088244191,validation
im_746,images2,12,1,0.5067702770521867,0.5421006398914414,0.5085057241017431,0.15918357180255102,testing
im_1366,images1,3,1,0.38688349223504703,0.5389947943016887,0.4124144300959778,0.2976136399499546,validation
im_551,only_not_hanging2,21,0,0.0,0.0,0.0,0.0,validation
im_308,images8,19,1,0.47641229144652386,0.45787012824662454,0.4702330249941545,0.1519525465097234,validation
im_1380,images1,3,1,0.3888183803320679,0.38502433400344077,0.4202581580121312,0.30873176542320674,validation
im_2767,only_not_hanging2,21,0,0.0,0.0,0.0,0.0,validation
im_1926,only_not_hanging2,21,0,0.0,0.0,0.0,0.0,validation
im_3553,images1,7,1,0.49578447816142185,0.21739578224403897,0.5016647083635216,0.07562977451754846,validation
im_41,only_not_hanging1,20,0,0.0,0.0,0.0,0.0,validation
im_755,images2,12,1,0.5008936079756403,0.5063877016197939,0.5162099844390313,0.15920188044880726,testing
im_2066,images1,6,0,0.0,0.0,0.0,0.0,validation
im_66,images2,10,1,0.5036463520325356,0.2674276459054998,0.500399309408797,0.1569431286491985,testing
im_627,images2,12,1,0.5164030088877913,0.5037795152776244,0.5134075172150714,0.15452137875916785,testing
im_384,images2,10,1,0.5009755435595875,0.5267449669905231,0.5114670967225127,0.1628923603913902,testing
im_2162,only_not_hanging2,21,0,0.0,0.0,0.0,0.0,validation
im_231,images5,16,1,0.4819475895963735,0.3275111258775786,0.49078494913486165,0.24011269989121176,validation
im_199,images4,15,1,0.4727729073565384,0.3354302467628724,0.48939321286609755,0.24039276767792186,validation
images (79),no_pull_up_google,28,0,0.0,0.0,0.0,0.0,validation
im_142,images13,26,1,0.0,0.0,0.0,0.0,validation
téléchargement (9),pull_up_google,27,1,0.0,0.0,0.0,0.0,validation
im_1582,only_not_hanging1,20,0,0.0,0.0,0.0,0.0,validation
images (10),pull_up_google,27,1,0.0,0.0,0.0,0.0,validation
im_87,only_not_hanging2,21,0,0.0,0.0,0.0,0.0,validation
im_261,images7,18,1,0.4595366318303232,0.34302426106140427,0.46871058711350566,0.15375980968084862,validation
im_2337,images1,6,0,0.0,0.0,0.0,0.0,validation
im_838,only_not_hanging2,21,0,0.0,0.0,0.0,0.0,validation
im_1554,only_not_hanging1,20,0,0.0,0.0,0.0,0.0,validation
im_40,images10,23,1,0.0,0.0,0.0,0.0,validation
im_691,images2,12,1,0.5042701305177345,0.33408811715779746,0.5132819374251524,0.15946030488558832,testing
im_1088,only_not_hanging1,20,0,0.0,0.0,0.0,0.0,validation
im_118,images3,14,1,0.48149722513671134,0.45677241510539823,0.487468656159917,0.23864863150308935,validation
im_246,images3,14,1,0.49029134290724263,0.4406655924428515,0.48228296602752374,0.24417835387557305,validation
im_2645,only_not_hanging2,21,0,0.0,0.0,0.0,0.0,validation
im_731,images2,12,1,0.5153104137496122,0.5152704149887551,0.5102156132310977,0.15951923031724902,testing
im_2423,only_not_hanging2,21,0,0.0,0.0,0.0,0.0,validation
im_3161,only_not_hanging2,21,0,0.0,0.0,0.0,0.0,validation
im_480,images1,2,1,0.4163403780831164,0.6411516022158167,0.4284416253248144,0.30714549670913327,validation
im_2661,images1,6,0,0.0,0.0,0.0,0.0,validation
im_578,images2,12,1,0.5002485854761383,0.24336373936874975,0.507877996643407,0.16101573836425168,testing
im_216,images10,23,1,0.0,0.0,0.0,0.0,validation
im_90,images2,10,1,0.5010801145461614,0.4889728315019152,0.5133861722565638,0.16791205856663177,testing
im_1949,only_not_hanging2,21,0,0.0,0.0,0.0,0.0,validation
im_528,images2,12,1,0.5055451794176354,0.5628961499942753,0.5132492843766179,0.16303613476707055,testing
im_280,images10,23,1,0.0,0.0,0.0,0.0,validation
im_477,images2,11,0,0.0,0.0,0.0,0.0,testing
im_3660,images1,8,1,0.44475277722564555,0.4995892233583878,0.4527507895492392,0.14118637533710748,validation
im_1700,only_not_hanging2,21,0,0.0,0.0,0.0,0.0,validation
im_3837,only_not_hanging2,21,0,0.0,0.0,0.0,0.0,validation
im_303,images2,10,1,0.4959512818702483,0.4910529128257687,0.5112726825037269,0.16326876120533906,testing
im_51,images7,18,1,0.4588597740015836,0.32572065655654403,0.470994728054497,0.1539746684834034,validation
im_490,images13,26,1,0.0,0.0,0.0,0.0,validation
im_456,images12,25,1,0.0,0.0,0.0,0.0,validation
im_195,images2,10,1,0.5054917572116687,0.4232665740909333,0.5176721843269118,0.1719994811759052,testing
im_359,images10,23,1,0.0,0.0,0.0,0.0,validation
im_667,images2,12,1,0.5038759689922481,0.25968992248062023,0.5096899224806202,0.16279069767441862,testing
im_355,images4,15,1,0.466537779956289,0.5933251705733147,0.4816134323106028,0.23994678166291109,validation
im_656,images1,2,1,0.4199266529955405,0.6565591053802017,0.424718810846366,0.305241971473628,validation
im_77,images5,16,1,0.4863270135738157,0.34170701963573025,0.48568475244459625,0.24243756517267115,validation
images (13),pull_up_google,27,1,0.0,0.0,0.0,0.0,validation
im_387,images13,26,1,0.0,0.0,0.0,0.0,validation
im_2461,only_not_hanging2,21,0,0.0,0.0,0.0,0.0,validation
images (103),pull_up_google,27,1,0.0,0.0,0.0,0.0,validation
im_248,images2,10,1,0.5046028471760571,0.395137496563337,0.5082432431052284,0.16938405975633938,testing
im_271,images2,10,1,0.49436174775817116,0.5176118945723325,0.5106182386578745,0.16080756867138804,testing
im_787,only_not_hanging2,21,0,0.0,0.0,0.0,0.0,validation
im_4105,only_not_hanging2,21,0,0.0,0.0,0.0,0.0,validation
im_120,images8,19,1,0.4675589273214146,0.480014249225082,0.47114370571983316,0.1545991981034916,validation
im_2432,images1,6,0,0.0,0.0,0.0,0.0,validation
im_1485,images1,5,1,0.49526351874452046,0.3685912195181387,0.5041841862640271,0.07269805439228752,validation
im_3286,images1,7,1,0.5024691959247031,0.33127520189688925,0.49460811355165,0.06444788035965908,validation
im_92,images2,10,1,0.5024119539088899,0.49185258873829973,0.513373313813432,0.1691433129914518,testing
images (115),pull_up_google,27,1,0.0,0.0,0.0,0.0,validation
im_3020,only_not_hanging2,21,0,0.0,0.0,0.0,0.0,validation
im_319,images5,16,1,0.4983645987147794,0.5480790534853032,0.49117847679881266,0.2368672291287798,validation
im_1169,only_not_hanging2,21,0,0.0,0.0,0.0,0.0,validation
im_274,images2,10,1,0.4971440237388232,0.5143901521728678,0.512902101743563,0.16071809490381522,testing
im_53,images6,17,1,0.4736541161393123,0.2829111373097064,0.4864118169770363,0.2411926765677297,validation
im_139,images13,26,1,0.0,0.0,0.0,0.0,validation
im_658,images2,12,1,0.5023342834967816,0.31016771262257925,0.5069520105253656,0.16348381385547028,testing
im_697,images2,12,1,0.49806201550387597,0.39341085271317816,0.5116279069767441,0.15891472868217055,testing
im_259,images2,10,1,0.4909212289965306,0.5003404305714962,0.5038052600443987,0.1651531875054128,testing
im_462,images13,26,1,0.0,0.0,0.0,0.0,validation
images (88),pull_up_google,27,1,0.0,0.0,0.0,0.0,validation
im_3420,only_not_hanging2,21,0,0.0,0.0,0.0,0.0,validation
im_108,images11,24,1,0.0,0.0,0.0,0.0,validation
im_2555,only_not_hanging2,21,0,0.0,0.0,0.0,0.0,validation
images (123),pull_up_google,27,1,0.0,0.0,0.0,0.0,validation
im_1151,only_not_hanging1,20,0,0.0,0.0,0.0,0.0,validation
im_123,images9,22,1,0.0,0.0,0.0,0.0,validation
images (21),no_pull_up_google,28,0,0.0,0.0,0.0,0.0,validation
images (97),pull_up_google,27,1,0.0,0.0,0.0,0.0,validation
im_450,images1,2,1,0.3972267558438555,0.5186439151478911,0.42156046015426085,0.30449447988007783,validation
im_65,images10,23,1,0.0,0.0,0.0,0.0,validation
im_2081,only_not_hanging2,21,0,0.0,0.0,0.0,0.0,validation
im_2522,images1,6,0,0.0,0.0,0.0,0.0,validation
im_552,images1,2,1,0.39453883824311625,0.639300749444146,0.4304844470322872,0.29814835038528953,validation
im_244,images11,24,1,0.0,0.0,0.0,0.0,validation
im_180,images13,26,1,0.0,0.0,0.0,0.0,validation
im_302,images4,15,1,0.46702011174751856,0.43190857200822846,0.4826103231465188,0.24033039610367027,validation
im_286,images2,10,1,0.5044220221940702,0.5150832879811843,0.5163712122004431,0.16558088617981775,testing
im_521,only_not_hanging1,20,0,0.0,0.0,0.0,0.0,validation
im_720,images2,12,1,0.5125972388446101,0.5043915658078412,0.5133513864501098,0.16461290497157005,testing
im_2345,images1,6,0,0.0,0.0,0.0,0.0,validation
im_565,images2,12,1,0.5074626295757688,0.35421400470467335,0.5100131566320913,0.16255595866782657,testing
im_690,images2,12,1,0.5056030664482599,0.32438573126449843,0.5136433740943229,0.1598033237932502,testing
im_3940,only_not_hanging2,21,0,0.0,0.0,0.0,0.0,validation
images (8),no_pull_up_google,28,0,0.0,0.0,0.0,0.0,validation
im_107,images2,10,1,0.5035186248719754,0.3711247046471374,0.5150099030993679,0.16988031471321485,testing
im_326,images2,10,1,0.5135229568576781,0.30401923774465905,0.5157758926457255,0.1659703254424149,testing
téléchargement (25),pull_up_google,27,1,0.0,0.0,0.0,0.0,validation
im_492,images11,24,1,0.0,0.0,0.0,0.0,validation
im_2519,only_not_hanging2,21,0,0.0,0.0,0.0,0.0,validation
im_501,images2,12,1,0.5058796784243257,0.5269416334692367,0.5154146168844828,0.1663477093519317,testing
im_354,images8,19,1,0.49022196471480123,0.163145886147472,0.47304707388238065,0.1593323146455497,validation
im_2461,images1,6,0,0.0,0.0,0.0,0.0,validation
im_3665,only_not_hanging2,21,0,0.0,0.0,0.0,0.0,validation
im_427,images4,15,1,0.4641183502840034,0.3036041574784627,0.4686124318978827,0.24102080707160303,validation
im_355,only_not_hanging1,20,0,0.0,0.0,0.0,0.0,validation
im_1070,only_not_hanging1,20,0,0.0,0.0,0.0,0.0,validation
im_81,images1,1,1,0.46695781476289966,0.42588193059597573,0.4374529134439653,0.3138624702196025,validation
images (37),no_pull_up_google,28,0,0.0,0.0,0.0,0.0,validation
images (65),no_pull_up_google,28,0,0.0,0.0,0.0,0.0,validation
téléchargement (12),no_pull_up_google,28,0,0.0,0.0,0.0,0.0,validation
im_100,images3,14,1,0.4820319655114566,0.4234420097773817,0.48224754414357784,0.2428918975134774,validation
im_767,only_not_hanging2,21,0,0.0,0.0,0.0,0.0,validation
images (63),no_pull_up_google,28,0,0.0,0.0,0.0,0.0,validation
im_464,images2,11,0,0.0,0.0,0.0,0.0,testing
im_316,images11,24,1,0.0,0.0,0.0,0.0,validation
im_738,images2,12,1,0.5123339434473826,0.5332309707890062,0.508100649713933,0.15878369779262555,testing
im_2954,only_not_hanging2,21,0,0.0,0.0,0.0,0.0,validation
im_462,images2,11,0,0.0,0.0,0.0,0.0,testing
images (46),no_pull_up_google,28,0,0.0,0.0,0.0,0.0,validation
im_248,images6,17,1,0.4731899678966504,0.23891452773200877,0.4739904590661923,0.23279793751756814,validation
im_149,images1,1,1,0.4309674861975472,0.6529198355899726,0.4232887743157203,0.30050924547004176,validation
im_1355,only_not_hanging1,20,0,0.0,0.0,0.0,0.0,validation
im_463,images1,2,1,0.40032933255654235,0.6070767511523226,0.42429207881267733,0.30768112321524166,validation
im_620,images2,12,1,0.5169228205869725,0.5246273307406369,0.5112036639714538,0.155135411269281,testing
images (17),pull_up_google,27,1,0.0,0.0,0.0,0.0,validation
im_582,images2,12,1,0.5028816304982786,0.2679279426422754,0.5087646736172108,0.1622567653265751,testing
im_361,images11,24,1,0.0,0.0,0.0,0.0,validation
im_2117,images1,6,0,0.0,0.0,0.0,0.0,validation
im_121,images7,18,1,0.4631782945736434,0.3934108527131784,0.4651162790697675,0.14922480620155038,validation
im_1314,images1,3,1,0.3934059811551973,0.5354854768507448,0.4154979568699691,0.3053434847930809,validation
im_2845,images1,6,0,0.0,0.0,0.0,0.0,validation
images (45),pull_up_google,27,1,0.0,0.0,0.0,0.0,validation
im_577,images2,12,1,0.49999999999999994,0.24224806201550386,0.5077519379844961,0.1608527131782946,testing
im_142,images2,10,1,0.5229228723024077,0.2392182097623687,0.5144503466501688,0.16969032502608433,testing
im_1867,images1,6,0,0.0,0.0,0.0,0.0,validation
images (73),no_pull_up_google,28,0,0.0,0.0,0.0,0.0,validation
im_424,images12,25,1,0.0,0.0,0.0,0.0,validation
im_73,images2,10,1,0.49943438215175934,0.3150197891216905,0.5058473607139593,0.15781720834948815,testing
images (28),no_pull_up_google,28,0,0.0,0.0,0.0,0.0,validation
im_3671,only_not_hanging2,21,0,0.0,0.0,0.0,0.0,validation
images (29),pull_up_google,27,1,0.0,0.0,0.0,0.0,validation
im_1794,images1,5,1,0.5165066971618653,0.37748317011380256,0.5055444796690156,0.07857437893677335,validation
im_366,images2,10,1,0.49716125475575657,0.46474041464766314,0.5114434620093509,0.1604989590449836,testing
im_3723,images1,8,1,0.4364867598666047,0.526653557818071,0.45706000574217615,0.15843227299385776,validation
im_377,images2,10,1,0.49631511682813645,0.5222013275172116,0.5092707997698164,0.1621044569321108,testing
im_188,images7,18,1,0.44983351175508557,0.22411979807110272,0.45980122391319384,0.14847740515906885,validation
im_440,images10,23,1,0.0,0.0,0.0,0.0,validation
im_1168,only_not_hanging2,21,0,0.0,0.0,0.0,0.0,validation
im_80,images13,26,1,0.0,0.0,0.0,0.0,validation
im_336,images6,17,1,0.46360292268827097,0.45994720729578964,0.47821972994567163,0.2452968113855276,validation
im_213,images5,16,1,0.4894131203401564,0.338737866060841,0.48880558341667496,0.23842896013730475,validation
images (56),pull_up_google,27,1,0.0,0.0,0.0,0.0,validation
im_429,images2,11,0,0.0,0.0,0.0,0.0,testing
im_113,images6,17,1,0.47307970627163537,0.44070430638373637,0.4799606262795945,0.24291031319232115,validation
im_319,images8,19,1,0.47950043681327964,0.424139862267827,0.4720121992626449,0.15574471725154326,validation
im_1744,only_not_hanging1,20,0,0.0,0.0,0.0,0.0,validation
im_3031,only_not_hanging2,21,0,0.0,0.0,0.0,0.0,validation
im_1232,only_not_hanging2,21,0,0.0,0.0,0.0,0.0,validation
im_75,images7,18,1,0.4630037985927799,0.4372334692353109,0.46875875445648996,0.14745093040857302,validation
im_570,images2,12,1,0.5030297998753844,0.2897955060486127,0.5082381261890195,0.16150464899641634,testing
im_694,only_not_hanging1,20,0,0.0,0.0,0.0,0.0,validation
im_9,only_not_hanging1,20,0,0.0,0.0,0.0,0.0,validation
im_2745,images1,6,0,0.0,0.0,0.0,0.0,validation
im_3192,images1,7,1,0.498062015503876,0.3468992248062016,0.498062015503876,0.07945736434108527,validation
im_237,images2,10,1,0.5100817730847425,0.27516182902791164,0.5113188950174736,0.17351797973247976,testing
im_532,images2,12,1,0.505813953488372,0.5620155038759689,0.5135658914728682,0.16085271317829455,testing
images (93),pull_up_google,27,1,0.0,0.0,0.0,0.0,validation
images (12),no_pull_up_google,28,0,0.0,0.0,0.0,0.0,validation
im_819,images1,2,1,0.37193309262873553,0.6415281704451082,0.42683616993029644,0.30743461950630374,validation
im_1296,images1,3,1,0.4180973797303224,0.5731730299793031,0.4256599227684743,0.3061988044056407,validation
im_317,images7,18,1,0.4608429661152139,0.4775580131249759,0.4634183919316224,0.1510708437002298,validation
im_674,images2,12,1,0.5100424750882248,0.24308403560750122,0.5132402109344645,0.1631825607583074,testing
im_209,images7,18,1,0.46366395082539125,0.2566307144073156,0.46504895794413387,0.15353811810705548,validation
im_2366,only_not_hanging2,21,0,0.0,0.0,0.0,0.0,validation
im_13,images2,9,0,0.0,0.0,0.0,0.0,testing
im_1425,only_not_hanging2,21,0,0.0,0.0,0.0,0.0,validation
im_405,images8,19,1,0.47749663007519927,0.267815502830891,0.4711043337880103,0.150673544680813,validation
im_27,images1,1,1,0.4593161598777395,0.4627678295571709,0.4345960500461006,0.31424218213736704,validation
im_51,images1,1,1,0.46232345531986146,0.2783498630401267,0.43364684991077584,0.28829820864290223,validation
im_80,images5,16,1,0.4857448313593324,0.3506043284710308,0.48354647203506224,0.24298110436111087,validation
im_677,images2,12,1,0.5124495254412367,0.2447102965178789,0.514505606367762,0.16331412116141775,testing
images (73),no_pull_up_google,28,0,0.0,0.0,0.0,0.0,validation
im_246,images6,17,1,0.47240840310301685,0.2400316470302475,0.4732898825705849,0.2365765853394407,validation
im_443,images4,15,1,0.4746492943024286,0.22955761701337712,0.48255183911976335,0.2414100260206925,validation
im_247,images13,26,1,0.0,0.0,0.0,0.0,validation
im_2898,images1,6,0,0.0,0.0,0.0,0.0,validation
images (80),no_pull_up_google,28,0,0.0,0.0,0.0,0.0,validation
im_358,images2,10,1,0.507716716221851,0.34792910018488465,0.511725959374827,0.1662534434044684,testing
im_429,images10,23,1,0.0,0.0,0.0,0.0,validation
im_253,images10,23,1,0.0,0.0,0.0,0.0,validation
im_59,images2,10,1,0.5025502971332468,0.33247138818121985,0.5003097904730214,0.15788685302819805,testing
im_1544,only_not_hanging1,20,0,0.0,0.0,0.0,0.0,validation
im_455,only_not_hanging1,20,0,0.0,0.0,0.0,0.0,validation
im_2800,only_not_hanging2,21,0,0.0,0.0,0.0,0.0,validation
im_2374,only_not_hanging2,21,0,0.0,0.0,0.0,0.0,validation
im_2923,images1,6,0,0.0,0.0,0.0,0.0,validation
images (67),pull_up_google,27,1,0.0,0.0,0.0,0.0,validation
im_498,images11,24,1,0.0,0.0,0.0,0.0,validation
im_235,images1,1,1,0.4824435831966752,0.3551857032400181,0.43781642430370565,0.307252073534982,validation
im_1304,only_not_hanging1,20,0,0.0,0.0,0.0,0.0,validation
im_291,images4,15,1,0.4686783525717883,0.39241553830128656,0.48039619616628165,0.2379940775385137,validation
im_504,images2,12,1,0.505732252293344,0.5276271897904345,0.5156800032696764,0.16729949848323497,testing
im_2993,images1,6,0,0.0,0.0,0.0,0.0,validation
im_1,images2,9,0,0.0,0.0,0.0,0.0,testing
im_1556,only_not_hanging1,20,0,0.0,0.0,0.0,0.0,validation
im_751,only_not_hanging2,21,0,0.0,0.0,0.0,0.0,validation
im_352,images2,10,1,0.5158381395907364,0.25462330988219084,0.5103782305484884,0.17142994060231265,testing
im_235,images5,16,1,0.4825011935647964,0.33600144285816347,0.48880570876918755,0.23950719138225313,validation
im_239,only_not_hanging2,21,0,0.0,0.0,0.0,0.0,validation
im_592,only_not_hanging1,20,0,0.0,0.0,0.0,0.0,validation
im_34,images4,15,1,0.4758144001135585,0.2732564344303016,0.47044091965547363,0.24237586918796267,validation
im_270,images4,15,1,0.46726949554072617,0.33036018636451314,0.4724122075607964,0.23682666451982431,validation
images (83),pull_up_google,27,1,0.0,0.0,0.0,0.0,validation
im_1746,images1,5,1,0.5061090863394265,0.20059042253013082,0.502671362993387,0.07648200717365035,validation
im_343,images1,2,1,0.40044774279714623,0.4395792095276094,0.42726928047588475,0.30255471150760893,validation
im_1294,only_not_hanging2,21,0,0.0,0.0,0.0,0.0,validation
im_256,images2,10,1,0.49381344442469444,0.47855928589715707,0.5042841708080243,0.16636483683775957,testing
im_283,images6,17,1,0.4735511604456684,0.2881928907056845,0.47819389766064163,0.2416783753554837,validation
images (9),pull_up_google,27,1,0.0,0.0,0.0,0.0,validation
images (11),no_pull_up_google,28,0,0.0,0.0,0.0,0.0,validation
im_311,images2,10,1,0.5011846388350344,0.44792580534307647,0.515223204181939,0.16275954047191363,testing
images (21),no_pull_up_google,28,0,0.0,0.0,0.0,0.0,validation
im_1644,images1,5,1,0.4984494588815693,0.3882919905480145,0.5080983933077152,0.07119253248690419,validation
images (50),pull_up_google,27,1,0.0,0.0,0.0,0.0,validation
im_312,images2,10,1,0.5024325223862338,0.4408137840011822,0.5159719956554614,0.16291068034787834,testing
im_4070,only_not_hanging2,21,0,0.0,0.0,0.0,0.0,validation
images (58),no_pull_up_google,28,0,0.0,0.0,0.0,0.0,validation
im_178,images2,10,1,0.49428747708643644,0.4969181421518311,0.5144202228404633,0.16020531336201774,testing
im_583,only_not_hanging2,21,0,0.0,0.0,0.0,0.0,validation
images (37),pull_up_google,27,1,0.0,0.0,0.0,0.0,validation
im_428,images12,25,1,0.0,0.0,0.0,0.0,validation
im_57,images2,10,1,0.5014845536821266,0.36662439456446133,0.5012046271192,0.1584151699807724,testing
im_252,images4,15,1,0.47284908527258024,0.27567437178061327,0.4743949014431921,0.24520598811022337,validation
im_3333,images1,7,1,0.5015619717893012,0.42556455108340485,0.5000354080586482,0.07293972093477326,validation
im_1355,images1,3,1,0.43217054263565885,0.5852713178294575,0.4302325581395348,0.29457364341085274,validation
im_126,images8,19,1,0.4640544651760081,0.4869501244863022,0.4704586476896562,0.15716542379236578,validation
im_915,only_not_hanging1,20,0,0.0,0.0,0.0,0.0,validation
téléchargement (19),pull_up_google,27,1,0.0,0.0,0.0,0.0,validation
im_278,images11,24,1,0.0,0.0,0.0,0.0,validation
im_569,images11,24,1,0.0,0.0,0.0,0.0,validation
im_3099,only_not_hanging2,21,0,0.0,0.0,0.0,0.0,validation
im_447,only_not_hanging2,21,0,0.0,0.0,0.0,0.0,validation
im_395,images2,10,1,0.5077519379844961,0.5251937984496126,0.5155038759689924,0.1608527131782946,testing
im_705,images2,12,1,0.4994088671163461,0.45944678971411435,0.5122442756979428,0.16325052219438205,testing
im_272,images1,1,1,0.4658272715675364,0.5170407299644475,0.4308393623920101,0.3035105613901831,validation
im_374,images10,23,1,0.0,0.0,0.0,0.0,validation
im_157,images4,15,1,0.47039553494797237,0.5745788084530794,0.4847651904331772,0.24375268383236404,validation
im_2298,images1,6,0,0.0,0.0,0.0,0.0,validation
images (67),no_pull_up_google,28,0,0.0,0.0,0.0,0.0,validation
images (46),no_pull_up_google,28,0,0.0,0.0,0.0,0.0,validation
im_246,images2,10,1,0.5068453776344782,0.3719633588827414,0.509255179827973,0.17015026523782512,testing
images (44),no_pull_up_google,28,0,0.0,0.0,0.0,0.0,validation
im_360,images2,10,1,0.5046207038174809,0.38101077049893034,0.5118997158235368,0.16437784892623247,testing
im_914,images1,2,1,0.41729819342633545,0.6427172854951434,0.42203190772790483,0.3013620703746644,validation
im_432,images11,24,1,0.0,0.0,0.0,0.0,validation
im_340,images10,23,1,0.0,0.0,0.0,0.0,validation
im_341,images2,10,1,0.5163359368350287,0.19136158476355838,0.5067274888010507,0.17145218101424045,testing
images (17),pull_up_google,27,1,0.0,0.0,0.0,0.0,validation
im_295,images10,23,1,0.0,0.0,0.0,0.0,validation
im_1455,only_not_hanging2,21,0,0.0,0.0,0.0,0.0,validation
im_367,images2,10,1,0.4964265552368547,0.47472042098318823,0.51122327013569,0.16027612781885753,testing
téléchargement (15),pull_up_google,27,1,0.0,0.0,0.0,0.0,validation
images (25),no_pull_up_google,28,0,0.0,0.0,0.0,0.0,validation
im_478,images5,16,1,0.47189488709164773,0.5299880365284131,0.48907329978889097,0.2371735267619924,validation
im_2742,images1,6,0,0.0,0.0,0.0,0.0,validation
images (53),no_pull_up_google,28,0,0.0,0.0,0.0,0.0,validation
im_96,images2,10,1,0.5041479885453222,0.4818933284735048,0.5137289392826975,0.1708561484455766,testing
im_171,images8,19,1,0.4879041514495598,0.16547314554265743,0.4740844051086555,0.15651050685053042,validation
im_439,images1,2,1,0.4067816086445165,0.40427809306238993,0.428986543904722,0.3084719270756528,validation
images (26),no_pull_up_google,28,0,0.0,0.0,0.0,0.0,validation
im_884,images1,2,1,0.39975777514152017,0.6298048048270881,0.4250595011130915,0.3068999775627144,validation
images (70),no_pull_up_google,28,0,0.0,0.0,0.0,0.0,validation
im_461,images5,16,1,0.5006973012278443,0.5205192367875571,0.4904506041234918,0.2444993705280791,validation
im_984,only_not_hanging1,20,0,0.0,0.0,0.0,0.0,validation
